dilute	薄	gradeS	1005	艹[grass radical (no. 140)] 溥[far and wide] 氵[water radical (no. 85)] 甫[offspring] 用[utilize] 丶[dot radical (no. 3)] 寸[measurement]	"<img src=""08584.svg"">"
truss	縛	gradeS	1923	糸[thread] 幺[short thread radical (no. 52)] 小[little] 尃[to state to] 甫[offspring] 用[utilize] 丶[dot radical (no. 3)] 寸[measurement]	"<img src=""07e1b.svg"">"
basin	盆	gradeS	1535	分[part] 八[eight] 刀[sword] 皿[dish]	"<img src=""076c6.svg"">"
steal	盗	gradeS	1341	次[next] 冫[two-stroke water radical (no. 15)] 欠[lack] 人[person] 皿[dish]	"<img src=""076d7.svg"">"
lid	蓋	gradeS	1841	艹[grass radical (no. 140)] 盍[come together] 去[gone] 土[soil] 厶[katakana mu radical (no. 28)] 皿[dish]	"<img src=""084cb.svg"">"
snapshot	撮	gradeS	541	扌[hand radical (no. 64)] 最[utmost] 日[day] 取[take] 耳[ear] 又[or again]	"<img src=""064ae.svg"">"
gist	趣	gradeS	855	走[run] 土[soil] 龰[foot (radical)] 取[take] 耳[ear] 又[or again]	"<img src=""08da3.svg"">"
shame	恥	gradeS	1298	耳[ear] 心[heart]	"<img src=""06065.svg"">"
vicarious	摂	gradeS	1528	扌[hand radical (no. 64)] 耳[ear] 冫[two-stroke water radical (no. 15)]	"<img src=""06442.svg"">"
feed	餌	gradeS	1762	⻞[eat (primitive)] 𠆢[top "person" radical] 耳[ear]	"<img src=""0990c.svg"">"
daring	敢	gradeS	1906	耳[ear] 攵[folding chair radical variant (no. 66)] 乂[mow] 丿[katakana no radical (no. 4)]	"<img src=""06562.svg"">"
listen	聴	gradeS	633	耳[ear] 十[ten] 罒[net radical variant (no. 122)] 心[heart]	"<img src=""08074.svg"">"
token	符	gradeS	1747	竹[bamboo] 付[adhere] 亻[radical number 9] 寸[measurement]	"<img src=""07b26.svg"">"
cylinder	筒	gradeS	1674	竹[bamboo] 同[same] 冂[upside-down box radical (no. 13)] 一[one] 口[mouth]	"<img src=""07b52.svg"">"
pattern	範	gradeS	1045	竹[bamboo] 車[car] 日[day] 卩[seal radical (no. 26)] 㔾[fingerprint]	"<img src=""07bc4.svg"">"
chopsticks	箸	gradeS	1911	竹[bamboo] 者[someone] 耂[variant of radical 125] 土[soil] 日[day]	"<img src=""07bb8.svg"">"
item	箇	gradeS	1453	竹[bamboo] 固[harden] 囗[box radical (no. 31)] 古[old] 十[ten] 口[mouth]	"<img src=""07b87.svg"">"
stationary	箋	gradeS	2256	竹[bamboo] 戔[damage] 戈[tasselled spear radical (no. 62)] 弋[ceremony radical (no. 56)] 丿[katakana no radical (no. 4)] 丶[dot radical (no. 3)]	"<img src=""07b8b.svg"">"
register	簿	gradeS	1385	竹[bamboo] 溥[far and wide] 氵[water radical (no. 85)] 甫[offspring] 用[utilize] 丶[dot radical (no. 3)] 寸[measurement]	"<img src=""07c3f.svg"">"
enroll	籍	gradeS	646	竹[bamboo] 耒[three-branch tree radical (no. 127)] 丿[katakana no radical (no. 4)] 未[not yet] 木[tree] 昔[once upon a time] 龷[together (primitive)] 日[day] 廾[twenty or letter H radical (no. 55)] 十[ten]	"<img src=""07c4d.svg"">"
fan	扇	gradeS	1764	戸[door] 羽[feathers]	"<img src=""06247.svg"">"
venerable old man	翁	gradeS	2504	公[public] 八[eight] 厶[katakana mu radical (no. 28)] 羽[feathers]	"<img src=""07fc1.svg"">"
laundry	濯	gradeS	1390	氵[water radical (no. 85)] 羽[feathers] 隹[old bird radical (no. 172)] 亻[radical number 9]	"<img src=""06fef.svg"">"
leap	躍	gradeS	967	足[leg] 口[mouth] 羽[feathers] 隹[old bird radical (no. 172)] 亻[radical number 9]	"<img src=""08e8d.svg"">"
wing	翼	gradeS	1551	羽[feathers] 異[uncommon] 田[rice field] 共[together] 龷[together (primitive)] 八[eight]	"<img src=""07ffc.svg"">"
flip	翻	gradeS	1431	番[turn] 釆[topped rice radical (no. 165)] 丿[katakana no radical (no. 4)] 米[rice] 木[tree] 田[rice field] 羽[feathers]	"<img src=""07ffb.svg"">"
boat	舟	gradeS	1899		"<img src=""0821f.svg"">"
liner	舶	gradeS	2218	舟[boat] 白[white] 日[day]	"<img src=""08236.svg"">"
carrier	般	gradeS	629	舟[boat] 殳[windy-again radical (no. 79)] 几[table or windy radical (no. 16)] 丿[katakana no radical (no. 4)] 又[or again]	"<img src=""0822c.svg"">"
conveyor	搬	gradeS	1836	扌[hand radical (no. 64)] 般[carrier] 舟[boat] 殳[windy-again radical (no. 79)] 几[table or windy radical (no. 16)] 丿[katakana no radical (no. 4)] 又[or again]	"<img src=""0642c.svg"">"
tray	盤	gradeS	829	般[carrier] 舟[boat] 殳[windy-again radical (no. 79)] 几[table or windy radical (no. 16)] 丿[katakana no radical (no. 4)] 又[or again] 皿[dish]	"<img src=""076e4.svg"">"
rowboat	艇	gradeS	1975	舟[boat] 廷[courts] 壬[9th calendar sign] 丿[katakana no radical (no. 4)] 士[gentleman] 廴[long stride or stretching radical (no. 54)]	"<img src=""08247.svg"">"
mortar	臼	gradeS	2135		"<img src=""081fc.svg"">"
break	毀	gradeS	2605	臼[mortar] 土[soil] 殳[windy-again radical (no. 79)] 几[table or windy radical (no. 16)] 丿[katakana no radical (no. 4)] 又[or again]	"<img src=""06bc0.svg"">"
hard up	窮	gradeS	2227	穴[hole] 宀[katakana u radical (no. 40)] 冖[wa-shaped crown radical (no. 14)] 八[eight] 躬[body] 身[somebody] 弓[bow]	"<img src=""07aae.svg"">"
princess	姫	gradeS	1163	女[woman] 臣[retainer]	"<img src=""059eb.svg"">"
strict	堅	gradeS	1562	臣[retainer] 又[or again] 土[soil]	"<img src=""05805.svg"">"
kidney	腎	gradeS	1983	臣[retainer] 又[or again] 月[month]	"<img src=""0814e.svg"">"
oversee	監	gradeS	806	臣[retainer] 𠂉[person (radical)] 皿[dish]	"<img src=""076e3.svg"">"
indigo	藍	gradeS	1892	艹[grass radical (no. 140)] 監[oversee] 臣[retainer] 𠂉[person (radical)] 皿[dish]	"<img src=""085cd.svg"">"
overflow	濫	gradeS	2462	氵[water radical (no. 85)] 監[oversee] 臣[retainer] 𠂉[person (radical)] 皿[dish]	"<img src=""06feb.svg"">"
warship	艦	gradeS	1525	舟[boat] 監[oversee] 臣[retainer] 𠂉[person (radical)] 皿[dish]	"<img src=""08266.svg"">"
specimen	鑑	gradeS	1181	金[gold] 全[whole] 𠆢[top "person" radical] 王[king] 監[oversee] 臣[retainer] 𠂉[person (radical)] 皿[dish]	"<img src=""09451.svg"">"
tense	緊	gradeS	1111	臣[retainer] 又[or again] 糸[thread] 幺[short thread radical (no. 52)] 小[little]	"<img src=""07dca.svg"">"
intelligent	賢	gradeS	1388	臣[retainer] 又[or again] 貝[shellfish] 目[eye] 八[eight]	"<img src=""08ce2.svg"">"
thunder	雷	gradeS	1531	雨[rain] 田[rice field]	"<img src=""096f7.svg"">"
leak	漏	gradeS	1252	氵[water radical (no. 85)] 尸[flag radical (no. 44)] 雨[rain]	"<img src=""06f0f.svg"">"
demand	需	gradeS	1389	雨[rain] 而[and then] 冂[upside-down box radical (no. 13)]	"<img src=""09700.svg"">"
Confucian	儒	gradeS	2800	亻[radical number 9] 需[demand] 雨[rain] 而[and then] 冂[upside-down box radical (no. 13)]	"<img src=""05112.svg"">"
spirits	霊	gradeS	1216	雨[rain] 二[two] 一[one]	"<img src=""0970a.svg"">"
quake	震	gradeS	963	雨[rain] 辰[sign of the dragon] 厂[trailing cliff radical (no. 27)]	"<img src=""09707.svg"">"
atmosphere	雰	gradeS	952	雨[rain] 分[part] 八[eight] 刀[sword]	"<img src=""096f0.svg"">"
frost	霜	gradeS	2278	雨[rain] 相[inter-] 木[tree] 目[eye]	"<img src=""0971c.svg"">"
cloudy weather	曇	gradeS	1622	日[day] 雲[cloud] 雨[rain] 云[quote] 二[two] 一[one] 厶[katakana mu radical (no. 28)]	"<img src=""066c7.svg"">"
zero	零	gradeS	1927	雨[rain] 令[orders] 𠆢[top "person" radical] 一[one] マ[ma (radical)] ㇇[horizontal + left-falling]	"<img src=""096f6.svg"">"
dew	露	gradeS	1017	雨[rain] 路[path] 足[leg] 口[mouth] 各[each] 夂[winter radical (no. 34)]	"<img src=""09732.svg"">"
hair of the head	髪	gradeS	953	髟[long hair radical (no.190)] 長[long] 厶[katakana mu radical (no. 28)] 彡[short hair or fur radical (no. 59)] 友[friend] 又[or again]	"<img src=""09aea.svg"">"
leisure	閑	gradeS	1962	門[gates] 木[tree]	"<img src=""09591.svg"">"
wet	潤	gradeS	1487	氵[water radical (no. 85)] 閏[intercalation] 門[gates] 王[king]	"<img src=""06f64.svg"">"
fight	闘	gradeS	889	門[gates] 豆[beans] 一[one] 口[mouth] 䒑[grass radical (variant)] 寸[measurement]	"<img src=""095d8.svg"">"
column	欄	gradeS	1023	木[tree] 闌[rise high] 門[gates] 柬[select] 束[bundle] 日[day] 口[mouth]	"<img src=""06b04.svg"">"
review	閲	gradeS	1179	門[gates] 兌[exchange] 八[eight] 兄[elder brother] 口[mouth] 儿[legs radical (no. 10)] 丿[katakana no radical (no. 4)] ㇟[vertical curved hook]	"<img src=""095b2.svg"">"
repudiate	排	gradeS	1178	扌[hand radical (no. 64)] 非[un-]	"<img src=""06392.svg"">"
front door	扉	gradeS	1641	戸[door] 非[un-]	"<img src=""06249.svg"">"
comrade	輩	gradeS	1136	非[un-] 車[car] 日[day]	"<img src=""08f29.svg"">"
boy	坊	gradeS	1269	土[soil] 方[direction] 亠[kettle lid radical (no. 8)]	"<img src=""0574a.svg"">"
perfume	芳	gradeS	1637	艹[grass radical (no. 140)] 方[direction] 亠[kettle lid radical (no. 8)]	"<img src=""082b3.svg"">"
disturb	妨	gradeS	1967	女[woman] 方[direction] 亠[kettle lid radical (no. 8)]	"<img src=""059a8.svg"">"
tassel	房	gradeS	981	戸[door] 方[direction] 亠[kettle lid radical (no. 8)]	"<img src=""0623f.svg"">"
obese	肪	gradeS	1422	月[month] 方[direction] 亠[kettle lid radical (no. 8)]	"<img src=""080aa.svg"">"
emulate	倣	gradeS	2560	亻[radical number 9] 放[set free] 方[direction] 亠[kettle lid radical (no. 8)] 攵[folding chair radical variant (no. 66)] 乂[mow] 丿[katakana no radical (no. 4)]	"<img src=""05023.svg"">"
be proud	傲	gradeS	2599	亻[radical number 9] 敖[play] 土[soil] 放[set free] 方[direction] 亠[kettle lid radical (no. 8)] 攵[folding chair radical variant (no. 66)] 乂[mow] 丿[katakana no radical (no. 4)]	"<img src=""050b2.svg"">"
alms	施	gradeS	320	方[direction] 亠[kettle lid radical (no. 8)] 𠂉[person (radical)] 也[est] 乙[fishguts]	"<img src=""065bd.svg"">"
spinning	紡	gradeS	2220	糸[thread] 幺[short thread radical (no. 52)] 小[little] 方[direction] 亠[kettle lid radical (no. 8)]	"<img src=""07d21.svg"">"
rotation	旋	gradeS	1791	方[direction] 亠[kettle lid radical (no. 8)] 𠂉[person (radical)] 疋[critters] 卜[augury] 人[person]	"<img src=""065cb.svg"">"
spread	敷	gradeS	1076	旉[to state to] 甫[offspring] 用[utilize] 丶[dot radical (no. 3)] 方[direction] 亠[kettle lid radical (no. 8)] 攵[folding chair radical variant (no. 66)] 乂[mow] 丿[katakana no radical (no. 4)]	"<img src=""06577.svg"">"
symptoms	症	gradeS	726	疒[sick radical (no. 104)] 正[correct] 止[stop] 卜[augury]	"<img src=""075c7.svg"">"
subjugate	征	gradeS	1744	彳[going man radical (no. 60)] 亻[radical number 9] 正[correct] 止[stop] 卜[augury]	"<img src=""05f81.svg"">"
wholesale	卸	gradeS	1448	午[noon] 干[dry] 正[correct] 十[ten] 止[stop] 卜[augury] 卩[seal radical (no. 26)]	"<img src=""05378.svg"">"
honorable	御	gradeS	516	彳[going man radical (no. 60)] 亻[radical number 9] 卸[wholesale] 午[noon] 干[dry] 正[correct] 十[ten] 止[stop] 卜[augury] 卩[seal radical (no. 26)]	"<img src=""05fa1.svg"">"
undertake	企	gradeS	363	𠆢[top "person" radical] 止[stop] 卜[augury]	"<img src=""04f01.svg"">"
welfare	祉	gradeS	1144	礻[showing radical (no. 113)] 止[stop] 卜[augury]	"<img src=""07949.svg"">"
agreement	肯	gradeS	2216	止[stop] 卜[augury] 月[month]	"<img src=""080af.svg"">"
astringent	渋	gradeS	1149	氵[water radical (no. 85)] 止[stop] 卜[augury] 冫[two-stroke water radical (no. 15)]	"<img src=""06e0b.svg"">"
make headway	捗	gradeS	2338	扌[hand radical (no. 64)] 歩[walk] 止[stop] 卜[augury] 少[few] 小[little] 丿[katakana no radical (no. 4)]	"<img src=""06357.svg"">"
ford	渉	gradeS	1446	氵[water radical (no. 85)] 歩[walk] 止[stop] 卜[augury] 少[few] 小[little] 丿[katakana no radical (no. 4)]	"<img src=""06e09.svg"">"
repeatedly	頻	gradeS	1515	歩[walk] 止[stop] 卜[augury] 少[few] 小[little] 丿[katakana no radical (no. 4)] 頁[page] 貝[shellfish] 目[eye] 八[eight]	"<img src=""0983b.svg"">"
levy	賦	gradeS	2489	貝[shellfish] 目[eye] 八[eight] 武[warrior] 一[one] 弋[ceremony radical (no. 56)] 止[stop] 卜[augury] 丶[dot radical (no. 3)]	"<img src=""08ce6.svg"">"
age	齢	gradeS	929	歯[tooth] 止[stop] 卜[augury] 米[rice] 木[tree] 凵[open box radical (no. 17)] 令[orders] 𠆢[top "person" radical] 一[one] 卩[seal radical (no. 26)]	"<img src=""09f62.svg"">"
feminine	雌	gradeS	2328	此[this here] 止[stop] 卜[augury] 匕[spoon] 隹[old bird radical (no. 172)] 亻[radical number 9]	"<img src=""096cc.svg"">"
purple	紫	gradeS	1261	此[this here] 止[stop] 卜[augury] 匕[spoon] 糸[thread] 幺[short thread radical (no. 52)] 小[little]	"<img src=""07d2b.svg"">"
year-end	歳	gradeS	598	止[stop] 卜[augury] 戌[sign of the dog] 厂[trailing cliff radical (no. 27)] 戈[tasselled spear radical (no. 62)] 弋[ceremony radical (no. 56)] 一[one] 小[little] 丿[katakana no radical (no. 4)] 丶[dot radical (no. 3)]	"<img src=""06b73.svg"">"
descendants	昆	gradeS	1625	日[day] 比[compare] 匕[spoon]	"<img src=""06606.svg"">"
all	皆	gradeS	449	比[compare] 匕[spoon] 白[white] 日[day]	"<img src=""07686.svg"">"
square style	楷	gradeS	3410	木[tree] 皆[all] 比[compare] 匕[spoon] 白[white] 日[day]	"<img src=""06977.svg"">"
mutual affection	諧	gradeS	3272	言[say] 口[mouth] 皆[all] 比[compare] 匕[spoon] 白[white] 日[day]	"<img src=""08ae7.svg"">"
lovely	麗	gradeS	910	一[one] 鹿[deer] 广[dotted cliff radical (no. 53)] 厂[trailing cliff radical (no. 27)] 比[compare] 匕[spoon]	"<img src=""09e97.svg"">"
foot of a mountain	麓	gradeS	2112	林[grove] 木[tree] 鹿[deer] 广[dotted cliff radical (no. 53)] 厂[trailing cliff radical (no. 27)] 比[compare] 匕[spoon]	"<img src=""09e93.svg"">"
phantasm	幻	gradeS	1387	幺[short thread radical (no. 52)]	"<img src=""05e7b.svg"">"
Big Dipper	斗	gradeS	1539	丶[dot radical (no. 3)]	"<img src=""06597.svg"">"
diagonal	斜	gradeS	1521	余[too much] 𠆢[top "person" radical] 小[little] 斗[Big Dipper] 丶[dot radical (no. 3)]	"<img src=""0659c.svg"">"
claw	爪	gradeS	1647	丿[katakana no radical (no. 4)]	"<img src=""0722a.svg"">"
dragon	竜	gradeS	1306	立[stand up] 亠[kettle lid radical (no. 8)]	"<img src=""07adc.svg"">"
waterfall	滝	gradeS	1415	氵[water radical (no. 85)] 竜[dragon] 立[stand up] 亠[kettle lid radical (no. 8)]	"<img src=""06edd.svg"">"
spicy	辛	gradeS	1011	立[stand up] 亠[kettle lid radical (no. 8)] 十[ten]	"<img src=""08f9b.svg"">"
superintend	宰	gradeS	2084	宀[katakana u radical (no. 40)] 冖[wa-shaped crown radical (no. 14)] 辛[spicy] 立[stand up] 亠[kettle lid radical (no. 8)] 十[ten]	"<img src=""05bb0.svg"">"
harsh	辣	gradeS	2815	辛[spicy] 立[stand up] 亠[kettle lid radical (no. 8)] 十[ten] 束[bundle] 木[tree] 口[mouth]	"<img src=""08fa3.svg"">"
wall	壁	gradeS	996	辟[false] 尸[flag radical (no. 44)] 口[mouth] 辛[spicy] 立[stand up] 亠[kettle lid radical (no. 8)] 十[ten] 土[soil]	"<img src=""058c1.svg"">"
evade	避	gradeS	1095	辟[false] 尸[flag radical (no. 44)] 口[mouth] 辛[spicy] 立[stand up] 亠[kettle lid radical (no. 8)] 十[ten] ⻌[road (radical)]	"<img src=""0907f.svg"">"
mannerism	癖	gradeS	1696	疒[sick radical (no. 104)] 辟[false] 尸[flag radical (no. 44)] 口[mouth] 辛[spicy] 立[stand up] 亠[kettle lid radical (no. 8)] 十[ten]	"<img src=""07656.svg"">"
bright jewels	璧	gradeS	1671	辟[false] 尸[flag radical (no. 44)] 口[mouth] 辛[spicy] 立[stand up] 亠[kettle lid radical (no. 8)] 十[ten] 玉[jewel] 王[king] 丶[dot radical (no. 3)]	"<img src=""074a7.svg"">"
crush	拉	gradeS	1913	扌[hand radical (no. 64)] 立[stand up] 亠[kettle lid radical (no. 8)]	"<img src=""062c9.svg"">"
recollection	憶	gradeS	937	忄[standing heart radical variant (no. 61)] 意[idea] 音[sound] 立[stand up] 亠[kettle lid radical (no. 8)] 日[day] 心[heart]	"<img src=""061b6.svg"">"
cowardice	臆	gradeS	2480	月[month] 意[idea] 音[sound] 立[stand up] 亠[kettle lid radical (no. 8)] 日[day] 心[heart]	"<img src=""081c6.svg"">"
pitch dark	闇	gradeS	1537	門[gates] 音[sound] 立[stand up] 亠[kettle lid radical (no. 8)] 日[day]	"<img src=""095c7.svg"">"
patent	彰	gradeS	1774	章[badge] 立[stand up] 亠[kettle lid radical (no. 8)] 早[early] 日[day] 十[ten] 彡[short hair or fur radical (no. 59)]	"<img src=""05f70.svg"">"
rhyme	韻	gradeS	2214	音[sound] 立[stand up] 亠[kettle lid radical (no. 8)] 日[day] 員[employee] 口[mouth] 貝[shellfish] 目[eye] 八[eight]	"<img src=""097fb.svg"">"
grains	粒	gradeS	1358	米[rice] 木[tree] 立[stand up] 亠[kettle lid radical (no. 8)]	"<img src=""07c92.svg"">"
yearn	憧	gradeS	1482	忄[standing heart radical variant (no. 61)] 童[juvenile] 立[stand up] 亠[kettle lid radical (no. 8)] 里[ri] 日[day]	"<img src=""061a7.svg"">"
pupil	瞳	gradeS	1709	目[eye] 童[juvenile] 立[stand up] 亠[kettle lid radical (no. 8)] 里[ri] 日[day]	"<img src=""077b3.svg"">"
bell	鐘	gradeS	2046	金[gold] 全[whole] 𠆢[top "person" radical] 王[king] 童[juvenile] 立[stand up] 亠[kettle lid radical (no. 8)] 里[ri] 日[day]	"<img src=""09418.svg"">"
fuel/firewood	薪	gradeS	2210	艹[grass radical (no. 140)] 新[new] 立[stand up] 亠[kettle lid radical (no. 8)] 木[tree] 斤[axe]	"<img src=""085aa.svg"">"
divide	剖	gradeS	2335	咅[to spit out] 立[stand up] 亠[kettle lid radical (no. 8)] 口[mouth] 刂[standing sword radical (no. 18)]	"<img src=""05256.svg"">"
cultivate	培	gradeS	1348	土[soil] 咅[to spit out] 立[stand up] 亠[kettle lid radical (no. 8)] 口[mouth]	"<img src=""057f9.svg"">"
obeisance/auxiliary	陪	gradeS	3093	⻖[mound] 咅[to spit out] 立[stand up] 亠[kettle lid radical (no. 8)] 口[mouth]	"<img src=""0966a.svg"">"
basket	籠	gradeS	2003	竹[bamboo] 龍[dragon [old]] 立[stand up] 亠[kettle lid radical (no. 8)] 月[month]	"<img src=""07c60.svg"">"
bystander	傍	gradeS	1759	亻[radical number 9] 旁[RHS of character] 立[stand up] 亠[kettle lid radical (no. 8)] 冖[wa-shaped crown radical (no. 14)] 方[direction]	"<img src=""0508d.svg"">"
edge	端	gradeS	737	立[stand up] 亠[kettle lid radical (no. 8)] 耑[specialized] 山[mountain] 而[and then] 冂[upside-down box radical (no. 13)]	"<img src=""07aef.svg"">"
compensation	賠	gradeS	1857	貝[shellfish] 目[eye] 八[eight] 咅[to spit out] 立[stand up] 亠[kettle lid radical (no. 8)] 口[mouth]	"<img src=""08ce0.svg"">"
gigantic	巨	gradeS	1206	匚[box-on-side enclosure radical (no. 22)]	"<img src=""05de8.svg"">"
repel	拒	gradeS	1575	扌[hand radical (no. 64)] 巨[gigantic] 匚[box-on-side enclosure radical (no. 22)] 二[two] 一[one]	"<img src=""062d2.svg"">"
long-distance	距	gradeS	1099	足[leg] 口[mouth] 巨[gigantic] 匚[box-on-side enclosure radical (no. 22)] 二[two] 一[one]	"<img src=""08ddd.svg"">"
concave	凹	gradeS	1819	凵[open box radical (no. 17)]	"<img src=""051f9.svg"">"
tile	瓦	gradeS	2049	丶[dot radical (no. 3)]	"<img src=""074e6.svg"">"
flower pot	瓶	gradeS	1725	并[put together] 干[dry] 十[ten] 瓦[tile] 丶[dot radical (no. 3)]	"<img src=""074f6.svg"">"
contact	触	gradeS	920	角[angle] 𠂊[knife (radical, variant)] 虫[insect] 中[in] 口[mouth] 丨[rod radical (no. 2)]	"<img src=""089e6.svg"">"
son	郎	gradeS	630	良[good] 艮[good radical (no. 138)] ⻏[capital city (radical)]	"<img src=""090ce.svg"">"
corridor	廊	gradeS	1896	广[dotted cliff radical (no. 53)] 厂[trailing cliff radical (no. 27)] 郎[son] 良[good] 艮[good radical (no. 138)] ⻏[capital city (radical)]	"<img src=""05eca.svg"">"
daughter	娘	gradeS	913	女[woman] 良[good] 艮[good radical (no. 138)]	"<img src=""05a18.svg"">"
wandering	浪	gradeS	1580	氵[water radical (no. 85)] 良[good] 艮[good radical (no. 138)]	"<img src=""06d6a.svg"">"
insult	罵	gradeS	2348	罒[net radical variant (no. 122)] 馬[horse] 灬[fire radical (no. 86)]	"<img src=""07f75.svg"">"
fervent	篤	gradeS	2243	竹[bamboo] 馬[horse] 灬[fire radical (no. 86)]	"<img src=""07be4.svg"">"
stop-over/parking	駐	gradeS	1077	馬[horse] 灬[fire radical (no. 86)] 主[lord] 丶[dot radical (no. 3)] 王[king]	"<img src=""099d0.svg"">"
burdensome	駄	gradeS	1064	馬[horse] 灬[fire radical (no. 86)] 太[plump] 大[large] 人[person] 丶[dot radical (no. 3)]	"<img src=""099c4.svg"">"
pony	駒	gradeS	1640	馬[horse] 灬[fire radical (no. 86)] 句[phrase] 勹[wrapping radical (no. 20)] 丿[katakana no radical (no. 4)] 口[mouth]	"<img src=""099d2.svg"">"
boisterous	騒	gradeS	1247	馬[horse] 灬[fire radical (no. 86)] 又[or again] 虫[insect] 中[in] 口[mouth] 丨[rod radical (no. 2)]	"<img src=""09a12.svg"">"
inflation	騰	gradeS	1884	月[month] 駦[馬 plus 6] 龹[inflation (primitive)] 二[two] 一[one] 人[person] 馬[horse] 灬[fire radical (no. 86)]	"<img src=""09a30.svg"">"
equestrian	騎	gradeS	1428	馬[horse] 灬[fire radical (no. 86)] 奇[strange] 大[large] 人[person] 可[can] 丁[street] 一[one] 口[mouth] 亅[barb radical (no. 6)]	"<img src=""09a0e.svg"">"
wonder	驚	gradeS	980	敬[awe] 苟[any] 艹[grass radical (no. 140)] 句[phrase] 勹[wrapping radical (no. 20)] 丿[katakana no radical (no. 4)] 口[mouth] 攵[folding chair radical variant (no. 66)] 乂[mow] 馬[horse] 灬[fire radical (no. 86)]	"<img src=""09a5a.svg"">"
chicken	鶏	gradeS	1343	奚[servant] ⺤[claw (radical)] 夫[husband] 大[large] 人[person] 鳥[bird] 灬[fire radical (no. 86)]	"<img src=""09d8f.svg"">"
crane	鶴	gradeS	1427	寉[crane (bird)] 宀[katakana u radical (no. 40)] 冖[wa-shaped crown radical (no. 14)] 隹[old bird radical (no. 172)] 亻[radical number 9] 鳥[bird] 灬[fire radical (no. 86)]	"<img src=""09db4.svg"">"
complete	了	gradeS	348	㇇[horizontal + left-falling] 亅[barb radical (no. 6)]	"<img src=""04e86.svg"">"
cavity	孔	gradeS	1966	子[child] 了[complete] ㇇[horizontal + left-falling] 亅[barb radical (no. 6)] 一[one] 乙[fishguts]	"<img src=""05b54.svg"">"
fermentation	酵	gradeS	1530	酉[sign of the bird] 西[west] 一[one] 囗[box radical (no. 31)] 儿[legs radical (no. 10)] 丿[katakana no radical (no. 4)] ㇟[vertical curved hook] 孝[filial piety] 耂[variant of radical 125] 土[soil] 子[child] 了[complete] ㇇[horizontal + left-falling] 亅[barb radical (no. 6)]	"<img src=""09175.svg"">"
receive	享	gradeS	2396	亠[kettle lid radical (no. 8)] 口[mouth] 子[child] 了[complete] ㇇[horizontal + left-falling] 亅[barb radical (no. 6)] 一[one]	"<img src=""04eab.svg"">"
enclosure	郭	gradeS	2137	享[receive] 亠[kettle lid radical (no. 8)] 口[mouth] 子[child] 了[complete] ㇇[horizontal + left-falling] 亅[barb radical (no. 6)] 一[one] ⻏[capital city (radical)]	"<img src=""090ed.svg"">"
cram school	塾	gradeS	1292	孰[which] 享[receive] 亠[kettle lid radical (no. 8)] 口[mouth] 子[child] 了[complete] ㇇[horizontal + left-falling] 亅[barb radical (no. 6)] 一[one] 丸[round] 九[nine] 乙[fishguts] 丶[dot radical (no. 3)] 土[soil]	"<img src=""0587e.svg"">"
orphan	孤	gradeS	1659	子[child] 了[complete] ㇇[horizontal + left-falling] 亅[barb radical (no. 6)] 一[one] 瓜[melon] 丿[katakana no radical (no. 4)] 厶[katakana mu radical (no. 28)]	"<img src=""05b64.svg"">"
floating	浮	gradeS	999	氵[water radical (no. 85)] 孚[sincere] ⺤[claw (radical)] 子[child] 了[complete] ㇇[horizontal + left-falling] 亅[barb radical (no. 6)] 一[one]	"<img src=""06d6e.svg"">"
fierce	猛	gradeS	1608	⺨[left "dog" radical] 孟[start] 子[child] 了[complete] ㇇[horizontal + left-falling] 亅[barb radical (no. 6)] 一[one] 皿[dish]	"<img src=""0731b.svg"">"
erection	勃	gradeS	2356	孛[comet] 十[ten] 冖[wa-shaped crown radical (no. 14)] 子[child] 了[complete] ㇇[horizontal + left-falling] 亅[barb radical (no. 6)] 一[one] 力[power]	"<img src=""052c3.svg"">"
modest	遜	gradeS	2610	孫[grandchild] 子[child] 了[complete] ㇇[horizontal + left-falling] 亅[barb radical (no. 6)] 一[one] 系[lineage] 丿[katakana no radical (no. 4)] 糸[thread] 幺[short thread radical (no. 52)] 小[little] 辶[road radical variant (no. 162)]	"<img src=""0905c.svg"">"
halberd	矛	gradeS	1968	予[beforehand] マ[ma (radical)] ㇇[horizontal + left-falling] 了[complete] 亅[barb radical (no. 6)] 丿[katakana no radical (no. 4)]	"<img src=""077db.svg"">"
tender	柔	gradeS	1215	矛[halberd] 予[beforehand] マ[ma (radical)] ㇇[horizontal + left-falling] 了[complete] 亅[barb radical (no. 6)] 丿[katakana no radical (no. 4)] 木[tree]	"<img src=""067d4.svg"">"
fog	霧	gradeS	1654	雨[rain] 務[task] 矛[halberd] 予[beforehand] マ[ma (radical)] ㇇[horizontal + left-falling] 了[complete] 亅[barb radical (no. 6)] 丿[katakana no radical (no. 4)] 攵[folding chair radical variant (no. 66)] 乂[mow] 力[power]	"<img src=""09727.svg"">"
furrow	畝	gradeS	2849	亠[kettle lid radical (no. 8)] 田[rice field] 久[long time] 𠂊[knife (radical, variant)] 丿[katakana no radical (no. 4)]	"<img src=""0755d.svg"">"
busy	忙	gradeS	1054	忄[standing heart radical variant (no. 61)] 亡[deceased] 亠[kettle lid radical (no. 8)] 匸[hiding enclosure radical (no. 23)]	"<img src=""05fd9.svg"">"
delusion	妄	gradeS	1613	亡[deceased] 亠[kettle lid radical (no. 8)] 匸[hiding enclosure radical (no. 23)] 女[woman]	"<img src=""05984.svg"">"
